black won,799,1. h1-h3 f8-c8 2. g11-g9 h6-h9 3. g9-c9 e7-c7 4. j6-j9 g6-j6 5. k4-i4 g5-g2 6. h3-g3xg2 j6-j2 7. g1-j1 h9-h1 8. i4-i1 f6-i6 9. f10-i10 h1-h3 10. i1-i3xh3 g7-h7 11. f1-i1 c7-c2 12. b6-b2 i6-j6 13. i3-j3xj2 resigned
white won,800,1. h11-h9 f4-c4 2. f2-c2 f5-f2 3. k4-k2 f6-f3 4. j6-j3 f3-a3 5. c2-a2 a3-b3 6. a2-b2 c4-c1 7. resigned
black won,801,1. h1-h3 g5-g2 2. f2-c2 d6-d9 3. b6-b9 f4-i4 4. g1-i1 f8-c8 5. e11-e10 g7-j7 6. k8-j8xj7 f7-j7 7. h11-h9 f5-j5xj6 8. k4-j4 f6-f3 9. d1-d3 f3-g3 10. a4-h4xi4 g2-j2 11. k6-j6xj7xj5 e7-i7 12. h4-i4 g3-g4 13. a5-a3 g4-b4 14. d3-b3 c8-c11 15. f11-e11 b4-b8 16. e10-b10 g6-g10 17. h9-h10xg10 d9-k9 18. j8-c8 b8-b7 19. e11-e7 b7-d7 20. a6-d6xe6 e5-d5xd6 21. e1-d1 i7-f7xe7 22. h10-k10 d7-d9 23. b10-b11xc11 d9-i9 24. g11-i11 i9-j9 25. f10-j10 j9-j7 26. k7-k8xk9 d5-j5xj6 27. i4-i5xj5 j7-g7 28. c8-f8xf7 g7-g2 29. h3-h2 g2-g3 30. i5-i3 g3-g5 31. k10-k9 g5-j5 32. i3-j3 h6-h3 33. i1-i2 j5-g5 34. j4-h4xh3 g5-g10 35. b11-b10 g10-g1 36. h2-h1 resigned
black won,802,1. d1-d3 f8-i8 2. d11-d9 f4-c4 3. e1-e3 e7-e10 4. d9-d10xe10 e6-e10 5. a7-c7 g7-g10xf10 6. j6-j9 g6-g9 7. f11-f10xe10 e5-e10xf10 8. e3-e9xe10 f6-e6 9. k4-e4 h6-h3 10. k8-j8 e6-i6 11. e4-i4 i6-i5 12. f2-i2 i8-h8 13. j9-i9 h3-i3xi4 14. k5-k3 g10-j10 15. h11-j11 i5-j5 16. i2-j2 i3-i1 17. d3-j3 h8-h11 18. j11-i11xh11 j5-h5 19. a8-f8xf7 h5-h10 20. k7-k10 j10-j11 21. k6-k9 h10-h2 22. f1-f2 d6-d1 23. d10-d4 h2-h11xi11 24. k10-j10 j11-i11 25. j10-i10 h11-h3 26. e9-e3 c4-c2 27. b6-b2 h3-h10 28. f8-f10 f5-e5 29. f2-d2xc2 g9-b9 30. a6-a9 b9-b10 31. a9-b9 h10-h8 32. e11-b11xb10 h8-a8 33. b9-a9 a8-b8 34. a5-b5 b8-b10 35. a9-a10 e5-e11 36. c7-c11 b10-b9 37. a4-a9 resigned
white won,803,1. h1-h3 d6-d3 2. f2-c2 f4-i4 3. g1-i1 e5-b5 4. a7-c7 b5-b2 5. d1-d2 e6-e3 6. d11-d4xd3 f8-c8 7. d4-d6 f5-d5 8. a4-d4xd5 g5-d5 9. d4-d3 e7-d7xd6 10. a5-a2xb2 f6-c6xc7 11. f10-c10 d7-a7 12. b6-b9 c6-c3xd3 13. a6-a3 c3-b3 14. a2-b2 i4-a4 15. f11-f8xf7 g6-b6 16. k5-e5 c8-c5 17. c10-c7 b6-b7 18. k7-h7 g7-d7xc7 19. h3-h5xh6 b3-b6 20. j6-d6 d7-c7 21. k4-d4xd5 c5-b5 22. e5-c5 b6-a6 23. d6-b6 c7-c6xb6 24. h7-c7xc6 b7-b6
white won,804,1. h1-h3 f4-i4 2. j6-j3 h6-h9 3. d11-d9 g6-j6 4. k8-j8 f6-i6 5. f10-i10 i6-i9 6. j8-j9 f8-k8 7. j9-k9xk8 i9-j9 8. h11-j11 j9-j10 9. k9-k10 h9-k9xk10xk10 10. resigned
black won,805,1. h1-h3 d6-d9 2. a5-c5 g7-i7 3. f10-i10 e5-e3 4. d1-d3 e3-e2 5. d3-d2xe2 f8-c8 6. d11-c11 e7-c7 7. b6-b10 e6-c6 8. a4-d4 f7-f8 9. a6-b6 f8-f10 10. a8-a9 f6-f9 11. j6-j9 g5-g2 12. k4-k2 f9-e9 13. k2-h2xg2 e9-e3 14. d2-d3 e3-e2 15. d3-d2 e2-e3 16. d2-d3 e3-e2 17. d3-d2 g6-g2xf2 18. f1-f2xg2 e2-e3 19. d2-d3 e3-e2 20. d3-d2 e2-e3 21. d2-d3 i7-i4 22. e1-e2 e3-g3 23. h3-i3 i4-j4 24. h2-j2 g3-h3 25. i3-j3 h3-i3 26. f2-i2 j4-k4 27. j3-k3xk4 f4-f1 28. e2-e1xf1 f5-f2 29. e1-e2 i3-h3 30. g1-f1 resigned
white won,806,1. k8-i8 h6-h3 2. e1-e3 d6-d3 3. f2-f3 g5-g2 4. f1-f2 g2-j2 5. k7-j7 f5-i5 6. j6-j4 g6-j6 7. k5-j5xj6 f6-h6 8. d11-d9 h3-k3 9. h1-h5xi5 f4-h4xh5 10. f2-h2 h6-i6 11. g1-i1 i6-i2 12. f3-g3 j2-j3 13. b6-d6xe6 i2-k2 14. h2-j2xj3 k2-k1
black won,807,1. h1-h3 f4-c4 2. a8-c8 h6-h9 3. j6-j9 g6-j6 4. k4-i4 f6-i6 5. f10-i10 j6-j2 6. g1-j1 e5-e2 7. d1-d2xe2 e6-e2 8. h3-e3xe2 g5-g3 9. k5-k3 h9-h2 10. k3-j3xj2 h2-j2 11. k6-k2 i6-k6 12. j3-k3 d6-h6 13. f2-i2xj2 h6-h4 14. e3-c3 k6-d6 15. d11-d9 e7-b7 16. c8-c7xb7 d6-d8 17. c7-c8 f7-b7 18. c8-b8xb7 c4-c10 19. e11-c11 c10-d10xd9 20. b8-b10 d8-a8 21. j9-a9 f5-j5 22. i10-j10 g7-i7 23. h11-i11 j5-j4xi4 24. a4-b4 a8-b8 25. j1-j3 j4-j7 26. b6-k6 b8-b9 27. k8-k9 d10-d5 28. k2-j2 b9-g9 29. j3-j4 g9-g7 30. i2-i1 g3-i3 31. j4-k4 f8-k8 32. k6-k5 g7-g6 33. k7-k6 j7-k7 34. e1-e2 h4-h9 35. k3-j3 i3-f3 36. f11-d11 g6-e6 37. c11-c8 d5-g5 38. a7-b7 f3-f8 39. a9-d9 g5-g9 40. b10-e10 h9-h11 41. d11-f11 e6-e9 42. b7-d7 g9-g7 43. a6-e6 i7-i5 44. a5-f5 h11-h4 45. b4-g4 h4-h2 46. e2-g2 e9-h9 47. j2-i2xh2 h9-h3 48. c3-g3 f8-h8 49. g2-h2 g7-j7 50. i2-i3 h3-h7 51. h2-h5 j7-j5 52. i3-i4 h7-i7 53. k6-i6xi5 j5-i5xi6 54. j3-j5xi5 i7-i6 55. k5-k6 i6-f6 56. c8-f8 k8-i8 57. d7-f7 f6-g6 58. d9-g9 g6-f6 59. g4-g6
white won,808,1. h1-h3 d6-d9 2. a8-c8 e7-b7 3. c8-c7xb7 f8-c8 4. b6-d6 f7-d7 5. d6-c6 f6-f9 6. h11-h9 f9-e9 7. f10-c10 d9-a9 8. a7-b7 e9-b9 9. d11-b11 b9-b10 10. resigned
black won,809,1. h1-h3 d6-d3 2. f2-c2 h6-h9 3. k5-i5 f8-c8 4. e11-e10 g7-i7 5. f10-i10 f7-f9 6. b6-b9 f6-f8 7. j6-j9 f8-j8 8. k4-j4 j8-j5 9. i5-i4 j5-k5 10. j4-k4 g5-j5 11. h3-j3 h9-h2 12. i4-i2 g6-g3 13. g1-g2xh2 resigned
white won,810,1. a4-c4 d6-d9 2. f10-c10 f8-i8 3. h11-i11 e7-b7 4. c4-c7xb7 f4-c4 5. a5-a3 h6-h3 6. f2-i2 e6-e10 7. j6-j9 f6-c6 8. d1-c1 c4-b4 9. i2-b2 i8-c8xc7 10. b6-b9 g6-i6 11. k4-i4 c6-h6 12. k8-k10 h3-j3 13. k5-k3 h6-h2 14. i4-i2 j3-j2xi2 15. a3-i3 h2-i2 16. h1-i1 j2-j3 17. resigned
black won,811,1. h1-h3 d6-d3 2. f2-c2 e5-c5 3. a8-c8 e6-e3 4. b6-b3 e7-e9 5. d11-d9 f8-j8 6. f10-j10 f6-e6 7. e11-e10 e6-e8 8. k4-i4 e8-i8 9. h11-i11 e9-k9 10. e10-i10 e3-e10 11. a7-a10 f7-b7 12. a10-b10 i8-d8 13. c8-c11 e10-d10xd9 14. a6-a9 d8-d9 15. i10-i8xj8 d9-i9 16. i11-i10 g7-i7xi8 17. g11-h11 f5-f9 18. g1-g2 g6-g10 19. e1-e11 f4-f8 20. e11-d11 d10-e10 21. k5-i5 e10-e11 22. f11-g11 resigned
white won,812,1. d1-d3 f4-i4 2. k8-i8 g5-g3 3. e1-e2 h6-h2 4. j6-j2 g6-j6 5. k7-j7 f6-h6 6. k5-j5xj6 h6-h9 7. i8-i9 h9-a9 8. f10-a10 a9-c9 9. a10-c10 c9-c1 10. b6-b1 c1-e1 11. b1-c1 e5-e3xe2 12. f2-b2 f5-c5 13. d3-c3 e1-e2 14. h11-h3xh2 i4-i3xh3 15. j5-j3 e2-h2 16. g11-h11 h2-h10 17. i9-i10 f8-j8 18. i10-j10 h10-i10 19. k6-k9 i10-i11 20. j10-j11 i11-i9 21. j11-j9xj8 i9-a9 22. c10-a10 a9-b9 23. a10-b10 c5-c11 24. b10-b11xc11 b9-a9 25. h1-h3xi3 a9-a11
black won,813,1. h1-h3 f4-i4 2. g1-i1 g5-g2 3. f2-c2 f5-f3 4. d1-d3 g6-g3 5. j6-j2 i4-i3xh3 6. k4-k3 h6-h10 7. k6-i6 g7-g10 8. e11-e9 g3-g9 9. i6-i9 f6-j6 10. k8-j8 h10-j10 11. h11-j11 j6-j7 12. j8-j9xj10 g10-j10 13. g11-i11 j7-j8xj9 14. i9-j9xj10 f8-c8 15. f10-c10 j8-k8 16. j9-k9 e6-k6xk7 17. f11-f8xf7 e7-f7 18. f8-i8 f7-i7 19. i8-i10 k8-k7 20. b6-b9 c8-k8 21. a7-g7 g9-h9 22. e9-e6 f3-f4 23. j11-j4 d6-d7 24. a4-e4xe5 k7-j7 25. i10-j10 f4-f8 26. e6-h6 j7-j5 27. k3-j3 i3-i6 28. a5-g5 i6-j6 29. g5-i5 g2-g5 30. h6-h5 f8-j8 31. f1-f5xg5 h9-h7 32. a6-i6 h7-h6xi6 33. g7-h7xh6 d7-g7xh7 34. j3-g3 j6-i6 35. e4-e6 g7-d7 36. d3-d6 d7-d8 37. c2-c7 d8-h8 38. h5-h6 i7-g7 39. g3-g6 g7-i7 40. a8-g8 h8-i8 41. c7-h7 j5-j7 42. j4-j6xi6 i7-i6xj6 43. j2-j5 i6-j6 44. b9-i9 j7-i7 45. h6-i6 j8-j9 46. g8-h8 resigned
white won,814,1. h1-h3 d6-d9 2. h11-h9 f8-i8 3. k4-i4 g7-g10 4. h9-h10xg10 g6-g10 5. h10-h9 e7-e10xf10 6. a8-c8 f7-c7 7. b6-c6xc7 f6-f7 8. a7-b7 f7-j7 9. k8-j8 g5-j5xj6 10. k6-j6 j7-i7 11. i4-i5xj5 i8-i11 12. h9-i9 i7-i8 13. j8-j10 g10-i10xi9 14. k7-k9 i8-i9 15. j6-j9 i11-h11 16. b7-b10 i10-h10 17. c6-d6xe6 i9-i11 18. j10-j11 h10-j10 19. k9-k10 i11-i8 20. j11-i11xh11 i8-j8xj9 21. f2-j2 d9-k9xk10xk10 22. g1-g9 j8-j9 23. c8-k8 j10-i10 24. resigned
white won,815,1. h1-h3 d6-d3 2. a4-c4 f8-c8 3. d11-d9 g5-g2 4. e1-e2 f4-i4 5. k8-i8 f5-j5 6. k4-j4xj5 e7-e10 7. g11-g9 e6-e9 8. d9-d10xe10 e9-b9 9. a8-a9 f6-f3 10. b6-b3 i4-i1 11. j4-j2 e5-i5 12. j6-j3 i5-i3 13. h3-h2xg2 f3-f4 14. i8-i4 f4-h4 15. g9-c9xb9 c8-j8 16. timeout
black won,816,1. g1-g3 f8-c8 2. h11-h9 h6-h3 3. g3-c3 e7-b7 4. a8-b8xb7 f7-b7 5. e11-e10 f6-f9 6. d11-d9 g7-c7 7. k8-d8xc8 f9-f7 8. k7-i7 c7-c8 9. e10-e8 f7-f9 10. d9-c9 g6-g10 11. i7-c7xb7xc8 f9-e9 12. f10-e10 e6-e7xe8 13. d8-i8 f5-f10 14. c9-d9 g10-j10 15. g11-g10xf10 e7-j7 16. k5-j5 e9-e8 17. k4-i4 timeout
black won,817,1. h11-h9 d6-d9 2. a4-c4 f4-i4 3. f2-i2 f5-f3 4. j6-j3 f6-f4 5. d1-d3 e7-b7 6. a8-b8xb7 f7-b7 7. a5-b5 d9-b9xb8 8. a7-a9 b9-b10 9. d11-b11 b10-a10 10. a6-a8 f8-c8 11. e11-c11 f4-f9 12. g11-g9 e6-d6 13. k8-i8 f9-b9 14. k7-j7 b7-a7 15. b6-a6xa7 g7-a7 16. e1-e2 d6-d10 17. f11-d11 d10-d9 18. k6-i6 e5-e8 19. k5-i5 a7-b7 20. f1-f2 d9-c9 21. e2-e3 f3-f7 22. d3-d4 b9-b8 23. c4-c5 b8-b9 24. b5-b6 b9-b8 25. a6-a7 i4-f4 26. k4-h4 f7-e7 27. g9-g10 g6-d6 28. i5-h5 resigned
white won,818,1. h1-h3 f8-c8 2. a4-c4 f4-i4 3. k8-i8 h6-h9 4. j6-j10 g5-j5 5. f2-j2 f5-f2 6. d1-d2 f6-f3 7. b6-b3 f3-c3 8. c4-b4 c3-c1 9. b3-b1 c1-c2 10. b1-b2 c8-b8 11. f10-c10 f2-e2xd2 12. e1-c1 c2-c9 13. d11-b11 c9-a9 14. c10-a10 a9-c9 15. a10-c10 c9-a9 16. c10-a10 h9-h4 17. h11-h9 a9-c9 18. a10-c10 e2-h2xh3 19. b4-b3 i4-i1 20. k6-h6xg6 f7-f9 21. e11-d11 b8-b10 22. b3-b9xb10 c9-c3 23. i8-i3 c3-a3 24. b2-a2 a3-h3 25. a5-a3 j5-j3xi3 26. j10-j4xj3 h3-j3 27. resigned
white won,819,1. h1-h3 f4-i4 2. k8-i8 g5-g3 3. f2-f3xg3 g6-g3 4. h3-i3 e5-e3xf3 5. k5-i5xi4 f5-f2 6. a4-c4 f6-f4 7. k4-h4 d6-d3 8. b6-b3 f4-d4 9. a6-d6xe6 d4-d5 10. d6-d9 d5-c5 11. c4-c3 c5-c11 12. b3-b11 c11-c9 13. d11-c11 c9-a9 14. f10-a10 a9-b9 15. a7-b7 b9-a9xa10 16. resigned
white won,820,1. a4-c4 h6-h9 2. f10-i10 f8-c8 3. b6-b9 f4-i4 4. k4-j4 i4-i3 5. k5-k3 g5-j5 6. j4-j2 g7-j7xj6 7. k8-k9 e7-b7 8. d11-c11 i3-a3 9. i10-i7xj7 g6-g2 10. g11-g3xg2 f6-j6 11. k9-j9 c8-k8 12. a8-j8 k8-k9 13. i7-i9 j6-g6 14. b9-g9xh9 g6-g8 15. e11-e8 g8-i8 16. h1-i1 k9-k8xj8 17. f11-f8xf7 b7-b10 18. f8-f10 i8-h8 19. h11-h10 h8-f8 20. e8-d8 f8-f9 21. d8-d9 e6-e11 22. f10-d10 e11-d11 23. c4-c9 b10-b11xc11 24. c9-c11xb11 f9-f7 25. a7-c7 d6-b6 26. c7-c2 f7-a7 27. d9-a9 b6-b10 28. c11-c8 a7-a8 29. c2-a2 b10-a10xa9 30. f2-b2 a10-b10 31. g9-a9 b10-a10xa9 32. i9-a9xa10 a8-b8 33. d10-b10 k8-d8xc8 34. a5-a4xa3 f5-f9 35. g3-g11 b8-b9 36. a6-c6 d11-b11xb10 37. h10-b10 b11-c11 38. g1-g10 c11-b11xb10 39. g10-b10 b11-c11 40. g11-g10 c11-b11xb10 41. g10-b10 b11-c11 42. i1-i10 c11-b11xb10 43. i10-b10 b11-c11 44. b2-b8 c11-b11xb10 45. c6-c11xb11 b9-b10 46. resigned
white won,821,1. d1-d3 f4-c4 2. e1-e2 e7-b7 3. a8-b8xb7 f8-i8 4. d11-d9 f7-b7 5. a5-b5 f6-f9 6. j6-j9 e6-e10 7. f10-i10 c4-c11 8. b8-b11 f9-f8 9. a7-a9 f8-c8 10. a4-c4 c8-c10 11. b11-b10 c11-d11 12. d9-b9 c10-c11 13. b10-b11 e10-b10 14. b9-b8xb7 c11-c10 15. b11-c11xd11 d6-d11 16. f2-f4xf5 b10-b11xc11xc11 17. d3-d8 c10-a10 18. c4-c11xb11xd11 a10-a11
white won,822,1. a4-c4 d6-d3 2. a5-a3 e5-b5 3. c4-b4xb5 f5-b5 4. b4-b2 e7-b7xb6 5. d11-c11 b7-b11 6. c11-c9 b11-c11 7. a8-b8 d3-d10 8. d1-d8 e6-e10 9. e1-e9xe10 f6-e6 10. j6-j3 e6-e8 11. b8-b11 d10-c10 12. f10-d10 f7-c7 13. b11-b10xc10 c7-c8xd8 14. a7-c7xc8 e8-a8 15. c9-a9 a8-c8 16. e9-c9 g6-c6xc7 17. d10-c10 c6-c1 18. a6-c6 c8-c7 19. c6-c3 c7-c4 20. f2-c2 c4-d4 21. h11-h10 d4-d3 22. a3-b3 d3-i3 23. c9-i9 f8-c8 24. a9-c9 h6-a6 25. b10-b11 c11-d11 26. c10-c11xd11 i3-i8 27. e11-e8 c1-d1 28. c3-c7xc8 i8-f8 29. b3-a3 d1-d8xe8 30. c9-a9 b5-b7 31. c7-c4 g5-a5 32. k4-g4 f4-e4 33. c4-a4 d8-a8 34. k6-c6 a6-b6 35. c6-d6 f8-c8 36. b11-b8 c8-c10 37. b8-b10 c10-c6 38. d6-d7 e4-e5 39. h1-h6 c6-c7 40. d7-e7 e5-b5 41. k8-d8 g7-g9 42. f11-f9 g9-g6 43. c11-c8 b7-b8 44. b10-b9 b6-b7 45. k5-d5 c7-c6 46. d8-d6 c6-a6 47. b2-b4 b5-b6
black won,823,1. d1-d3 f4-c4 2. e1-e3 g5-j5 3. k4-j4xj5 f5-j5 4. k7-i7 f6-f4 5. i7-i5xj5 f4-i4 6. e3-i3 h6-i6xi5 7. f10-i10 i4-d4 8. f1-c1 e5-e2 9. d3-d2xe2 e6-e2 10. d2-b2 g6-g2xf2 11. h1-h2 d6-d9 12. b6-b9 c4-c10 13. a8-b8 d4-d8 14. a7-a10 d9-j9 15. h11-h10 d8-d9 16. g11-j11 d9-g9 17. j11-j10 g7-k7 18. k8-k9 g9-c9 19. d11-c11 e7-a7 20. b8-a8xa7 f7-d7 21. i10-i9xj9 d7-d11 22. a10-b10 c9-h9 23. a6-h6xi6 g2-g11 24. h10-h11xg11 f8-j8 25. b9-c9xc10 h9-h10 26. k9-k8xk7 h10-i10 27. i9-i8xj8 i10-i11 28. j10-j11 e2-e9 29. i8-i9 i11-i10 30. j11-j10 i10-i11 31. j10-j11 i11-i10 32. j11-j10 i10-i11 33. j10-j11 e9-e8 34. b10-i10 resigned
white won,824,1. a4-c4 e5-b5 2. c4-c5xb5 f4-c4 3. c5-c9 f5-b5 4. f2-f4 e7-b7xb6 5. a8-b8 b5-b2 6. a6-b6xb7 f6-f5 7. b6-b5 e6-e3 8. f1-f2 f5-d5 9. f2-d2 d5-d3 10. a5-a3 d3-b3 11. a7-a4 b2-c2 12. d1-b1 b3-b2 13. a3-a2 c2-c1xb1xb1 14. resigned
white won,825,1. h1-h3 f4-i4 2. h3-i3 h6-h2 3. k5-i5xi4 g5-g2 4. i3-g3xg2 g6-i6 5. k7-i7xi6 f6-h6 6. h11-h8 h6-h3 7. i5-i3 f5-f3xg3 8. b6-b3 h2-j2 9. j6-j3 h3-h1 10. i3-i1 j2-j1xi1 11. i7-i1xj1 f3-h3 12. k4-k3 h3-h4 13. k6-i6 h1-h3 14. a8-c8 e5-e2 15. d1-d2xe2 g7-g9 16. g11-h11 h3-c3 17. d2-c2 c3-c7 18. d11-d9 e7-e10 19. d9-e9xe10 d6-d9 20. c8-c9xd9 c7-d7 21. e9-d9 d7-d1 22. c2-c1 e6-e3 23. d9-d3 d1-d2 24. c1-c2 h4-d4xd3 25. b3-d3 d4-c4 26. j3-f3xe3 c4-d4xd3 27. a4-b4 d2-d1 28. c2-c1 d4-c4 29. b4-b2 d1-d11 30. c9-c11 g9-b9 31. f10-b10 d11-d9 32. a7-a9 d9-j9 33. resigned
black won,826,1. a4-c4 g5-g3 2. k4-i4 g7-i7 3. f10-i10 h6-h4 4. h1-h3 f5-h5 5. f2-f3xg3 f7-h7 6. j6-j9 g6-j6 7. k5-j5 f6-g6 8. g1-g2 e7-c7 9. d11-c11 g6-g9 10. b6-b9 e6-e10 11. a8-d8 g9-c9 12. c11-c10 c9-c8 13. a7-a8 f8-e8xd8 14. e11-d11 d6-d3 15. a5-a3 c7-b7 16. a3-b3 c8-c5 17. a6-a3 d3-c3xc4 18. g2-c2 j6-a6 19. d1-d3xc3 e5-e3 20. d3-d2 h5-g5 21. f3-g3 f4-a4 22. b9-b8 b7-b6 23. g3-g4xh4 g5-d5 24. g11-g7 e8-e4 25. a8-a7 e10-e7 26. k8-c8 d5-d6 27. g7-g8 e7-e5 28. f1-f3 e3-d3 29. e1-e3 e4-b4 30. g4-d4xd3 c5-b5 31. c8-c6 d6-d7 32. c6-c5 d7-d5xc5 33. c2-c5 h7-c7 34. k6-d6xd5 e5-d5xc5 35. e3-c3 i7-d7xd6 36. c3-c5 d5-e5 37. d4-d5 e5-e4 38. f3-e3 b6-c6 39. j5-e5xe4 d7-h7 40. c5-c4 c6-b6 41. d5-c5 h7-h6 42. d11-d7 b6-b7 43. c10-c8 h6-c6 44. d2-d6 b5-b6 45. c5-a5xa6xa4 b6-b5 46. e5-c5 b4-a4 47. a5-a6 a4-a5 48. a6-b6xb7xc6 c7-b7xb6 49. d7-c7xb7 resigned
white won,827,1. k8-i8 h6-h9 2. d11-d9 g7-i7 3. h1-h3 h9-i9xi8 4. k4-i4 g6-g10 5. h11-h10xg10 f6-h6 6. h10-i10 h6-h11 7. i10-i11 f8-k8 8. f10-i10 i9-j9 9. e11-e10 j9-j11xi11 10. j6-j10 k8-k9 11. i10-i11xj11xj11 h11-h8 12. k5-j5 h8-c8 13. f11-c11 c8-c1 14. b6-b1 d6-d3 15. a4-a3 c1-c10 16. b1-b10 c10-c1 17. b10-b1 c1-c10 18. b1-b10 c10-c1 19. b10-b1 f4-b4 20. c11-c8 c1-c7 21. f2-c2 b4-b9 22. b1-b3 b9-c9xc8 23. g11-c11 c7-b7 24. e10-b10 e7-e9xd9 25. a8-a9 f7-f11 26. a6-d6xe6 b7-d7 27. d6-j6 d7-h7 28. j6-j8 e9-j9 29. b10-i10 d3-d10 30. j8-k8 h7-b7 31. k8-b8 c9-b9xb8 32. c11-b11 f11-c11xb11 33. c2-c10 b9-b10xc10 34. d1-d8 b7-b9 35. f1-f4xf5 b10-c10 36. j5-j8xj9 b9-b11 37. j10-k10 b11-a11
white won,828,1. a4-c4 g5-g3 2. h1-h3 f5-i5 3. k4-i4 d6-d3 4. a5-a3 e7-b7 5. a8-b8xb7 f7-b7 6. c4-c7xb7 e5-b5 7. a7-a9 e6-e9 8. h11-h9 f6-c6 9. f2-c2 f8-c8xc7 10. f10-c10 g7-b7xb6 11. a6-b6xb7 b5-b2 12. d1-d2 i5-a5 13. e1-b1 a5-a6xb6 14. b8-b3xb2 c8-b8 15. d11-d4xd3 c6-d6 16. k7-d7 b8-d8xd7 17. e11-c11 d8-i8 18. h9-i9 d6-d10 19. g11-g10 i8-a8 20. d4-d9 a8-d8xd9 21. b3-f3xg3 f4-b4 22. c10-b10 g6-b6 23. b1-b3 b6-b5 24. a3-a4 b4-c4 25. f3-e3 e9-e7 26. g10-h10 c4-c7 27. j6-i6 h6-b6 28. g1-g7 d8-a8 29. d2-d7 e7-e8 30. d7-d4 a6-a5 31. k8-f8 d10-d7 32. i9-c9 c7-b7 33. c9-c7 d7-d6 34. c7-c8 d6-d8 35. h3-h9 e8-e7 36. k5-e5 b7-b8xc8 37. c2-c7 b8-b7 38. c7-c4 d8-c8 39. g7-f7 e7-d7 40. f7-e7 c8-c7 41. c11-c8 b7-b8 42. f8-d8 c7-a7 43. i6-d6xd7 b8-b7
white won,829,1. h1-h4 g5-i5 2. k4-i4 g6-g3 3. h4-h3 g7-j7 4. k5-j5 f6-g6 5. g11-g9 g6-g8 6. k8-j8xj7 h6-h10 7. g9-h9xh10 g8-g9 8. h9-i9 g9-a9 9. f10-a10 a9-c9 10. d11-c11 c9-a9xa10 11. resigned
white won,830,1. a4-c4 f8-c8 2. b6-b9 h6-h9 3. j6-j9 g6-i6 4. f10-i10 f6-h6 5. h1-h3 g5-g2 6. f2-b2 h6-h4 7. h3-g3xg2 h4-h1 8. j9-j1 h1-i1xj1 9. resigned
white won,831,1. h1-h3 d6-d3 2. a4-c4 d3-c3 3. f2-c2xc3 f8-c8 4. b6-b9 h6-h8 5. k8-i8 e6-c6 6. g11-g8xh8 f6-d6 7. g8-f8xf7 d6-d10 8. b9-b10 d10-d9 9. j6-j9 d9-a9 10. b10-a10 a9-b9 11. a10-b10 b9-b1 12. resigned
white won,832,1. h1-h3 g5-g2 2. h3-g3xg2 h6-h3 3. f2-f3 f8-i8 4. f10-j10 g6-g4 5. k5-i5 f6-i6 6. i5-i3xh3 i8-i11 7. k8-i8 i6-h6 8. k4-h4 h6-h10 9. d11-d10 h10-h9 10. i8-i9 h9-c9 11. a4-c4 e5-b5 12. b6-b9 c9-c10 13. a8-a10 e7-e10xd10 14. e11-c11 c10-b10 15. c11-b11 b5-b8xb9 16. a7-a9 e10-e11 17. c4-c11 b8-i8 18. k7-i7xi8 b10-b1 19. resigned
black won,833,1. d1-d3 h6-h3 2. f2-h2 f4-h4 3. k5-j5 f8-i8 4. k4-i4 g7-g10 5. e11-e10 f5-f3 6. e1-e2 f6-f4 7. a4-c4 h3-j3 8. h2-j2 j3-j4xi4 9. k6-k3 f7-i7 10. f10-f9 f4-f8 11. f9-g9xg10 i8-i10 12. k8-j8 f8-b8 13. g9-b9 b8-i8 14. b9-i9 i8-b8 15. i9-b9 b8-i8 16. b9-i9 i7-i1 17. h11-i11xi10 i8-b8 18. i9-b9 b8-i8 19. i11-i10 f3-i3 20. k7-k4 e7-k7 21. j8-k8 g6-i6 22. k3-j3xj4 k7-k6xj6 23. j5-j9 g5-k5 24. g11-h11 e6-e7 25. a8-e8 e7-k7 26. a7-d7 i3-i5 27. a5-d5xd6 e5-h5 28. d7-h7 i5-j5 29. b6-h6 k6-j6 30. d5-g5 h5-i5 31. c4-g4 h4-i4 32. e8-h8 i6-i7 33. i10-i9 i8-j8 34. h6-i6 timeout
white won,834,1. h1-h3 f4-i4 2. h11-h8 g7-g10 3. e11-e9 g10-i10 4. g11-i11 g5-g2 5. h3-g3xg2 f5-j5 6. j6-j9 f6-f3 7. b6-b3 h6-h3xg3 8. f2-j2 i4-i1 9. k4-k3 f3-f2 10. d1-d2 f2-f4 11. e9-c9 f4-j4 12. j2-j3 i10-i2 13. j3-j2 j4-j3 14. resigned
black won,835,1. d1-d3 h6-h3 2. k8-i8 g5-j5 3. k4-j4xj5 f5-j5 4. i8-i5xj5 g6-i6 5. h11-h6xi6 g7-i7 6. g11-g9 f6-g6 7. h1-h2 i7-i6xh6 8. k7-i7xi6 g6-i6 9. j4-h4xh3 f8-i8xi7 10. f11-i11 i8-i9 11. k6-k9 i6-i8 12. a8-f8xf7 i8-g8 13. f8-d8 e7-e9 14. a7-a9 e6-e7 15. b6-b10 resigned
white won,836,1. h1-h3 g5-g2 2. e1-e2 f4-i4 3. j6-j2 g7-g10 4. e11-e9 g10-j10 5. k8-k10 g6-g9 6. k7-k9 h6-h10 7. h11-i11 f6-j6 8. h3-j3 f7-k7 9. a4-f4xf5 j6-j9 10. resigned
